"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Caffeine|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Fluvoxamine|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Caffeine|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Fluvoxamine|Concentration in container [µmol/l]","Organism|Lumen|Caffeine|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Fluvoxamine|Fraction of oral drug mass absorbed into mucosa"
0,2922,26.6878,0.2523844,26.58466,0.2417581,0.99993,0.9988486
0,2925,26.66726,0.252129,26.5641,0.2415075,0.9999302,0.9988584
0,2928,26.64671,0.2518739,26.54353,0.2412573,0.9999304,0.998868
0,2931,26.62617,0.2516191,26.52297,0.2410074,0.9999306,0.9988775
0,2934,26.60561,0.2513646,26.5024,0.240758,0.9999307,0.9988869
0,2937,26.58506,0.2511105,26.48182,0.2405089,0.9999309,0.9988962
0,2940,26.5645,0.2508568,26.46124,0.2402602,0.9999311,0.9989054
0,2943,26.54394,0.2506033,26.44067,0.2400118,0.9999312,0.9989145
0,2946,26.52338,0.2503502,26.42008,0.2397639,0.9999314,0.9989235
0,2949,26.50281,0.2500974,26.3995,0.2395162,0.9999316,0.9989323
0,2952,26.48224,0.249845,26.37891,0.239269,0.9999317,0.9989411
0,2955,26.46167,0.2495928,26.35832,0.2390221,0.9999319,0.9989497
0,2958,26.4411,0.249341,26.33773,0.2387755,0.9999321,0.9989582
0,2961,26.42052,0.2490895,26.31714,0.2385293,0.9999322,0.9989667
0,2964,26.39994,0.2488383,26.29654,0.2382835,0.9999323,0.998975
0,2967,26.37936,0.2485874,26.27594,0.238038,0.9999325,0.9989833
0,2970,26.35877,0.2483368,26.25534,0.2377928,0.9999326,0.9989914
0,2973,26.33818,0.2480866,26.23473,0.237548,0.9999328,0.9989994
0,2976,26.31759,0.2478366,26.21413,0.2373035,0.9999329,0.9990073
0,2979,26.297,0.2475869,26.19352,0.2370593,0.999933,0.9990152
0,2982,26.2764,0.2473376,26.1729,0.2368155,0.9999331,0.999023
0,2985,26.25581,0.2470885,26.15229,0.236572,0.9999333,0.9990306
0,2988,26.2352,0.2468397,26.13167,0.2363288,0.9999334,0.9990382
0,2991,26.2146,0.2465912,26.11106,0.2360859,0.9999335,0.9990456
0,2994,26.19399,0.246343,26.09043,0.2358433,0.9999337,0.999053
0,2997,26.17339,0.2460951,26.06981,0.2356011,0.9999338,0.9990603
0,3000,26.15278,0.2458475,26.04918,0.2353592,0.9999339,0.9990675
